danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.51,0.434,1,-10.004,1,0.0361,0.177,0.516,0.0603,0.207,119.695,audio_features,3Ty7OTBNSigGEpeW2PqcsC,spotify:track:3Ty7OTBNSigGEpeW2PqcsC,https://api.spotify.com/v1/tracks/3Ty7OTBNSigGEpeW2PqcsC,https://api.spotify.com/v1/audio-analysis/3Ty7OTBNSigGEpeW2PqcsC,308627,4
0.557,0.8,10,-8.477,1,0.0601,0.00132,0.0012,0.0906,0.582,135.47,audio_features,1sTsuZTdANkiFd7T34H3nb,spotify:track:1sTsuZTdANkiFd7T34H3nb,https://api.spotify.com/v1/tracks/1sTsuZTdANkiFd7T34H3nb,https://api.spotify.com/v1/audio-analysis/1sTsuZTdANkiFd7T34H3nb,245373,4
0.438,0.94,2,-3.249,1,0.0452,8.74e-05,0.0777,0.3,0.421,100.99,audio_features,4iG2gAwKXsOcijVaVXzRPW,spotify:track:4iG2gAwKXsOcijVaVXzRPW,https://api.spotify.com/v1/tracks/4iG2gAwKXsOcijVaVXzRPW,https://api.spotify.com/v1/audio-analysis/4iG2gAwKXsOcijVaVXzRPW,261000,3
0.404,0.72,10,-9.18,0,0.0623,5.59e-05,0.836,0.0466,0.475,121.864,audio_features,6GtX0jaNL8IjVQfrDBx81z,spotify:track:6GtX0jaNL8IjVQfrDBx81z,https://api.spotify.com/v1/tracks/6GtX0jaNL8IjVQfrDBx81z,https://api.spotify.com/v1/audio-analysis/6GtX0jaNL8IjVQfrDBx81z,258467,4
0.366,0.94,1,-5.119,0,0.0696,0.000769,9.42e-05,0.188,0.369,130.198,audio_features,5FZxsHWIvUsmSK1IAvm2pp,spotify:track:5FZxsHWIvUsmSK1IAvm2pp,https://api.spotify.com/v1/tracks/5FZxsHWIvUsmSK1IAvm2pp,https://api.spotify.com/v1/audio-analysis/5FZxsHWIvUsmSK1IAvm2pp,255627,4
0.489,0.758,7,-6.491,1,0.0297,0.000678,0.49,0.092,0.435,112.113,audio_features,7Jh1bpe76CNTCgdgAdBw4Z,spotify:track:7Jh1bpe76CNTCgdgAdBw4Z,https://api.spotify.com/v1/tracks/7Jh1bpe76CNTCgdgAdBw4Z,https://api.spotify.com/v1/audio-analysis/7Jh1bpe76CNTCgdgAdBw4Z,371413,4
0.638,0.535,9,-7.792,0,0.0415,0.623,0.0391,0.0837,0.504,84.947,audio_features,6zfczP87XO2SxWlQtnjFNa,spotify:track:6zfczP87XO2SxWlQtnjFNa,https://api.spotify.com/v1/tracks/6zfczP87XO2SxWlQtnjFNa,https://api.spotify.com/v1/audio-analysis/6zfczP87XO2SxWlQtnjFNa,277653,4
0.492,0.344,5,-15.259,1,0.0259,0.674,0.531,0.0933,0.247,86.485,audio_features,3stWWPN41byqp8loPdy92u,spotify:track:3stWWPN41byqp8loPdy92u,https://api.spotify.com/v1/tracks/3stWWPN41byqp8loPdy92u,https://api.spotify.com/v1/audio-analysis/3stWWPN41byqp8loPdy92u,199414,4
0.513,0.442,4,-13.529,1,0.0343,0.00731,0.000838,0.0878,0.243,81.201,audio_features,0KzAbK6nItSqNh8q70tb0K,spotify:track:0KzAbK6nItSqNh8q70tb0K,https://api.spotify.com/v1/tracks/0KzAbK6nItSqNh8q70tb0K,https://api.spotify.com/v1/audio-analysis/0KzAbK6nItSqNh8q70tb0K,229227,4
0.797,0.872,9,-6.727,0,0.0575,0.291,0.0,0.284,0.866,129.885,audio_features,56KqaFSGTb7ifpt16t5Y1N,spotify:track:56KqaFSGTb7ifpt16t5Y1N,https://api.spotify.com/v1/tracks/56KqaFSGTb7ifpt16t5Y1N,https://api.spotify.com/v1/audio-analysis/56KqaFSGTb7ifpt16t5Y1N,222427,4
