danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.785,0.685,2,-7.685,1,0.0393,0.0869,0.000497,0.21,0.904,101.066,audio_features,3aggzBl59puBLxg6ktaqie,spotify:track:3aggzBl59puBLxg6ktaqie,https://api.spotify.com/v1/tracks/3aggzBl59puBLxg6ktaqie,https://api.spotify.com/v1/audio-analysis/3aggzBl59puBLxg6ktaqie,261733,4
0.74,0.766,6,-2.939,1,0.178,0.116,0.0,0.0406,0.807,170.531,audio_features,7FDV5ELOJHCGLe52AnttEd,spotify:track:7FDV5ELOJHCGLe52AnttEd,https://api.spotify.com/v1/tracks/7FDV5ELOJHCGLe52AnttEd,https://api.spotify.com/v1/audio-analysis/7FDV5ELOJHCGLe52AnttEd,235133,4
0.854,0.793,2,-8.25,1,0.25,0.238,1.27e-05,0.356,0.796,158.554,audio_features,0V9CF315TMGEvOWXQBNuUO,spotify:track:0V9CF315TMGEvOWXQBNuUO,https://api.spotify.com/v1/tracks/0V9CF315TMGEvOWXQBNuUO,https://api.spotify.com/v1/audio-analysis/0V9CF315TMGEvOWXQBNuUO,250200,4
0.853,0.606,0,-4.596,1,0.072,0.0561,0.0,0.313,0.653,94.753,audio_features,3WkibOpDF7cQ5xntM1epyf,spotify:track:3WkibOpDF7cQ5xntM1epyf,https://api.spotify.com/v1/tracks/3WkibOpDF7cQ5xntM1epyf,https://api.spotify.com/v1/audio-analysis/3WkibOpDF7cQ5xntM1epyf,227600,4
0.736,0.604,7,-11.026,1,0.163,0.0103,5.98e-05,0.13,0.685,172.959,audio_features,4NzZftBCbGpXhca5OcfFwF,spotify:track:4NzZftBCbGpXhca5OcfFwF,https://api.spotify.com/v1/tracks/4NzZftBCbGpXhca5OcfFwF,https://api.spotify.com/v1/audio-analysis/4NzZftBCbGpXhca5OcfFwF,337800,4
0.724,0.706,7,-10.359,1,0.458,0.0286,0.0,0.333,0.795,126.423,audio_features,6ZK6pIo3CE0n2iGJq5nT1p,spotify:track:6ZK6pIo3CE0n2iGJq5nT1p,https://api.spotify.com/v1/tracks/6ZK6pIo3CE0n2iGJq5nT1p,https://api.spotify.com/v1/audio-analysis/6ZK6pIo3CE0n2iGJq5nT1p,231867,5
0.854,0.526,0,-8.33,1,0.158,0.0447,0.0,0.0947,0.695,137.949,audio_features,4D9ejsxq1xRN2noyh2NI97,spotify:track:4D9ejsxq1xRN2noyh2NI97,https://api.spotify.com/v1/tracks/4D9ejsxq1xRN2noyh2NI97,https://api.spotify.com/v1/audio-analysis/4D9ejsxq1xRN2noyh2NI97,236733,4
0.778,0.594,4,-11.156,0,0.333,0.0287,0.0,0.054,0.596,179.967,audio_features,0zozxbHUZn5Z4QIwul2ye5,spotify:track:0zozxbHUZn5Z4QIwul2ye5,https://api.spotify.com/v1/tracks/0zozxbHUZn5Z4QIwul2ye5,https://api.spotify.com/v1/audio-analysis/0zozxbHUZn5Z4QIwul2ye5,239960,4
0.687,0.544,3,-8.642,1,0.162,0.477,0.0,0.0937,0.742,72.082,audio_features,2H4M3lyO2rJFQw33idCk1X,spotify:track:2H4M3lyO2rJFQw33idCk1X,https://api.spotify.com/v1/tracks/2H4M3lyO2rJFQw33idCk1X,https://api.spotify.com/v1/audio-analysis/2H4M3lyO2rJFQw33idCk1X,273040,4
0.713,0.574,9,-8.457,0,0.288,0.105,0.0,0.101,0.711,89.194,audio_features,6iyK3YVnqfnwMdGEOQFixJ,spotify:track:6iyK3YVnqfnwMdGEOQFixJ,https://api.spotify.com/v1/tracks/6iyK3YVnqfnwMdGEOQFixJ,https://api.spotify.com/v1/audio-analysis/6iyK3YVnqfnwMdGEOQFixJ,241653,4
0.649,0.74,8,-5.825,1,0.217,0.208,0.0,0.336,0.619,68.935,audio_features,3Exjtil0N1zEIIhcJdcWhu,spotify:track:3Exjtil0N1zEIIhcJdcWhu,https://api.spotify.com/v1/tracks/3Exjtil0N1zEIIhcJdcWhu,https://api.spotify.com/v1/audio-analysis/3Exjtil0N1zEIIhcJdcWhu,243307,4
